Date,VT(e),Ti,Te,RR,I:E,PEEP,PIP,O2,RSD_VT,RSD_RR,RSD_IE,RSD_PEEP,RSD_PIP,RSD_O2
2024-11-22 15:45:36,625.0,1.02,4.04,11.9,1:3.96,5.08,14.16,21.1,6.71,2.99,5.15,1.84,5.06,0.0
2024-11-22 15:45:45,598.0,1.03,4.04,11.8,1:3.91,4.97,13.53,21.1,6.7,2.98,5.14,1.84,5.05,0.0
2024-11-22 15:45:54,560.0,1.02,4.04,11.9,1:3.95,5.02,12.84,21.1,6.71,2.97,5.13,1.84,5.07,0.0
2024-11-22 15:46:03,587.0,1.03,4.04,11.8,1:3.92,4.94,13.34,21.1,6.69,2.96,5.12,1.84,5.06,0.0
2024-11-22 15:46:11,605.0,1.03,4.04,11.8,1:3.93,5.13,13.77,21.1,6.68,2.96,5.1,1.84,5.05,0.0
2024-11-22 15:46:20,620.0,1.02,4.04,11.9,1:3.98,5.02,14.14,21.1,6.66,2.95,5.09,1.84,5.04,0.0
2024-11-22 15:46:28,630.0,1.01,4.04,11.9,1:3.98,5.08,14.23,21.1,6.65,2.94,5.08,1.83,5.03,0.0
2024-11-22 15:46:37,614.0,1.02,4.04,11.9,1:3.95,5.05,13.91,21.1,6.63,2.94,5.07,1.83,5.02,0.0
2024-11-22 15:46:46,611.0,1.04,4.04,11.8,1:3.90,5.08,13.89,21.1,6.62,2.93,5.06,1.82,5.01,0.0
2024-11-22 15:46:55,579.0,1.02,4.04,11.9,1:3.96,5.04,13.2,21.1,6.61,2.92,5.04,1.82,5.0,0.0
2024-11-22 15:47:03,576.0,1.03,4.04,11.8,1:3.94,5.03,13.19,21.1,6.6,2.91,5.03,1.82,5.0,0.0
2024-11-22 15:47:12,567.0,1.03,4.04,11.8,1:3.92,4.94,12.98,21.1,6.61,2.91,5.02,1.82,5.01,0.0
2024-11-22 15:47:21,546.0,1.02,4.04,11.8,1:3.94,4.95,12.75,21.1,6.63,2.9,5.01,1.82,5.03,0.0
2024-11-22 15:47:29,593.0,1.04,4.04,11.8,1:3.90,4.96,13.47,21.1,6.62,2.89,5.0,1.83,5.02,0.0
2024-11-22 15:47:38,616.0,1.02,4.04,11.9,1:3.97,5.13,14.03,21.1,6.6,2.89,4.99,1.82,5.01,0.0
2024-11-22 15:47:46,560.0,1.02,4.04,11.9,1:3.95,5.05,13.0,21.1,6.61,2.88,4.97,1.82,5.01,0.0
2024-11-22 15:47:55,634.0,1.02,4.03,11.9,1:3.96,5.08,14.31,21.1,6.6,2.87,4.96,1.81,5.01,0.0
2024-11-22 15:48:04,568.0,1.03,4.05,11.8,1:3.94,5.21,13.02,21.1,6.6,2.87,4.95,1.82,5.01,0.0
2024-11-22 15:48:12,659.0,1.02,4.04,11.9,1:3.95,5.11,14.75,21.1,6.61,2.86,4.94,1.82,5.02,0.0
2024-11-22 15:48:21,647.0,1.03,4.04,11.8,1:3.93,4.76,14.41,21.1,6.61,2.85,4.93,1.86,5.02,0.0
2024-11-22 15:48:30,601.0,1.02,4.04,11.9,1:3.97,5.29,13.76,21.1,6.59,2.85,4.92,1.88,5.01,0.0
2024-11-22 15:48:38,564.0,1.03,4.04,11.8,1:3.93,4.96,12.99,21.1,6.6,2.84,4.91,1.88,5.01,0.0
2024-11-22 15:48:47,545.0,1.03,4.04,11.8,1:3.93,5.13,12.73,21.1,6.62,2.83,4.9,1.88,5.03,0.0
2024-11-22 15:48:56,542.0,1.02,4.04,11.9,1:3.97,4.91,12.67,21.1,6.65,2.83,4.89,1.89,5.05,0.0
2024-11-22 15:49:04,598.0,0.99,4.04,11.9,1:4.08,5.06,13.73,21.1,6.63,2.82,4.88,1.88,5.04,0.0
2024-11-22 15:49:13,677.0,1.03,4.01,11.9,1:3.91,5.16,14.97,21.1,6.66,2.81,4.87,1.88,5.06,0.0
2024-11-22 15:49:22,605.0,1.04,4.05,11.8,1:3.91,5.11,13.76,21.1,6.65,2.81,4.86,1.88,5.05,0.0
2024-11-22 15:49:30,576.0,1.03,4.03,11.9,1:3.91,5.12,13.39,21.1,6.64,2.8,4.85,1.87,5.04,0.0
2024-11-22 15:49:39,688.0,1.02,4.04,11.9,1:3.96,5.2,15.17,21.1,6.68,2.8,4.84,1.88,5.07,0.0
2024-11-22 15:49:48,586.0,1.03,4.04,11.8,1:3.93,4.89,13.36,21.1,6.67,2.79,4.83,1.89,5.06,0.0
2024-11-22 15:49:56,568.0,1.03,4.03,11.8,1:3.91,5.1,13.16,21.1,6.67,2.78,4.82,1.89,5.06,0.0
2024-11-22 15:50:05,626.0,1.02,4.04,11.9,1:3.96,4.93,14.17,21.1,6.66,2.78,4.81,1.89,5.05,0.0
2024-11-22 15:50:13,604.0,1.02,4.04,11.9,1:3.97,5.09,13.76,21.1,6.65,2.77,4.8,1.89,5.04,0.0
2024-11-22 15:50:22,651.0,1.02,4.04,11.9,1:3.97,4.94,14.58,21.1,6.65,2.77,4.79,1.89,5.05,0.0
2024-11-22 15:50:30,509.0,1.02,4.04,11.9,1:3.97,4.96,12.16,21.1,6.72,2.76,4.78,1.89,5.1,0.0
2024-11-22 15:50:39,648.0,1.04,4.02,11.9,1:3.86,5.2,14.28,21.1,6.72,2.75,4.77,1.89,5.09,0.0
2024-11-22 15:50:48,610.0,1.01,4.04,11.9,1:3.99,5.09,13.85,21.1,6.71,2.75,4.76,1.89,5.08,0.0
2024-11-22 15:50:56,601.0,1.02,4.04,11.9,1:3.94,5.16,13.69,21.1,6.69,2.74,4.75,1.89,5.07,0.0
2024-11-22 15:51:05,557.0,1.02,4.05,11.8,1:3.95,5.13,12.94,21.1,6.7,2.74,4.74,1.89,5.08,0.0
2024-11-22 15:51:13,619.0,1.01,4.04,11.9,1:3.99,5.22,14.06,21.1,6.69,2.73,4.73,1.89,5.07,0.0
2024-11-22 15:51:22,593.0,1.02,4.04,11.8,1:3.94,5.21,13.5,21.1,6.68,2.73,4.72,1.9,5.06,0.0
2024-11-22 15:51:30,702.0,1.02,4.04,11.9,1:3.97,5.23,15.44,21.1,6.74,2.72,4.71,1.9,5.1,0.0
2024-11-22 15:51:39,645.0,1.02,4.04,11.9,1:3.95,5.23,14.47,21.1,6.73,2.71,4.7,1.91,5.1,0.0
2024-11-22 15:51:48,578.0,1.03,4.04,11.8,1:3.92,5.05,13.32,21.1,6.73,2.71,4.69,1.91,5.1,0.0
2024-11-22 15:51:57,589.0,1.02,4.04,11.9,1:3.96,5.23,13.43,21.1,6.72,2.7,4.68,1.91,5.09,0.0
2024-11-22 15:52:05,612.0,1.02,4.04,11.9,1:3.97,5.07,13.86,21.1,6.7,2.7,4.67,1.91,5.08,0.0
2024-11-22 15:52:14,556.0,1.03,4.04,11.8,1:3.93,5.24,12.87,21.1,6.71,2.69,4.66,1.92,5.09,0.0
2024-11-22 15:52:22,601.0,1.01,4.04,11.9,1:3.98,5.27,13.75,21.1,6.7,2.69,4.65,1.93,5.08,0.0
2024-11-22 15:52:31,541.0,1.02,4.04,11.9,1:3.96,5.08,12.72,21.1,6.72,2.68,4.64,1.93,5.09,0.0
2024-11-22 15:52:39,653.0,1.03,4.04,11.8,1:3.93,5.09,14.53,21.1,6.73,2.68,4.63,1.92,5.09,0.0
2024-11-22 15:52:48,575.0,1.02,4.02,11.9,1:3.93,5.17,13.2,21.1,6.72,2.67,4.62,1.92,5.09,0.0
2024-11-22 15:52:57,616.0,1.02,4.04,11.9,1:3.96,4.98,13.95,21.1,6.71,2.66,4.62,1.92,5.08,0.0
2024-11-22 15:53:05,641.0,1.03,4.04,11.8,1:3.92,5.11,14.33,21.1,6.7,2.66,4.61,1.92,5.08,0.0
2024-11-22 15:53:14,644.0,1.02,4.04,11.9,1:3.94,5.24,14.32,21.1,6.7,2.65,4.6,1.92,5.07,0.0
2024-11-22 15:53:22,540.0,1.02,4.05,11.8,1:3.95,5.0,12.65,21.1,6.72,2.65,4.59,1.92,5.09,0.0
2024-11-22 15:53:30,598.0,1.03,4.04,11.8,1:3.92,5.2,13.62,21.1,6.71,2.64,4.58,1.93,5.08,0.0
2024-11-22 15:53:39,620.0,1.03,4.04,11.8,1:3.93,5.17,13.99,21.1,6.7,2.64,4.57,1.92,5.07,0.0
2024-11-22 15:53:48,635.0,1.02,4.04,11.9,1:3.95,5.18,14.36,21.1,6.69,2.63,4.56,1.93,5.07,0.0
2024-11-22 15:53:56,620.0,1.03,4.04,11.8,1:3.93,5.09,14.07,21.1,6.68,2.63,4.55,1.92,5.06,0.0
2024-11-22 15:54:05,703.0,1.02,4.04,11.9,1:3.95,5.17,15.48,21.1,6.74,2.62,4.55,1.92,5.1,0.0
2024-11-22 15:54:13,579.0,1.02,4.04,11.9,1:3.96,5.04,13.39,21.1,6.73,2.62,4.54,1.92,5.1,0.0
2024-11-22 15:54:22,648.0,1.03,4.04,11.8,1:3.93,5.16,14.49,21.1,6.73,2.61,4.53,1.92,5.1,0.0
2024-11-22 15:54:31,590.0,1.03,4.04,11.8,1:3.93,5.13,13.52,21.1,6.72,2.61,4.52,1.91,5.09,0.0
2024-11-22 15:54:39,594.0,1.02,4.05,11.8,1:3.95,5.17,13.52,21.1,6.71,2.6,4.51,1.91,5.08,0.0
2024-11-22 15:54:48,629.0,1.02,4.04,11.9,1:3.97,5.15,14.12,21.1,6.7,2.6,4.5,1.91,5.07,0.0
2024-11-22 15:54:57,611.0,1.02,4.04,11.9,1:3.95,5.16,13.89,21.1,6.68,2.59,4.49,1.91,5.06,0.0
2024-11-22 15:55:05,504.0,1.03,4.04,11.8,1:3.90,4.96,12.07,21.1,6.76,2.59,4.49,1.91,5.11,0.0
2024-11-22 15:55:14,637.0,1.02,4.04,11.9,1:3.95,5.2,14.21,21.1,6.75,2.58,4.48,1.91,5.11,0.0
2024-11-22 15:55:23,662.0,1.03,4.04,11.8,1:3.91,5.1,14.59,21.1,6.76,2.58,4.47,1.91,5.11,0.0
2024-11-22 15:55:32,619.0,1.03,4.03,11.9,1:3.93,5.21,14.04,21.1,6.75,2.57,4.46,1.91,5.1,0.0
2024-11-22 15:55:40,690.0,1.03,4.04,11.8,1:3.93,5.12,15.21,21.1,6.78,2.57,4.46,1.91,5.13,0.0
2024-11-22 15:55:49,679.0,1.03,4.04,11.8,1:3.94,4.96,15.05,21.1,6.81,2.56,4.45,1.91,5.14,0.0
2024-11-22 15:55:58,600.0,1.03,4.04,11.8,1:3.93,5.19,13.67,21.1,6.79,2.56,4.44,1.91,5.14,0.0
2024-11-22 15:56:06,566.0,1.04,4.04,11.8,1:3.89,5.01,13.08,21.1,6.8,2.56,4.43,1.91,5.14,0.0
2024-11-22 15:56:15,619.0,1.02,4.04,11.9,1:3.94,5.17,13.98,21.1,6.78,2.55,4.43,1.91,5.13,0.0
2024-11-22 15:56:24,625.0,1.03,4.04,11.8,1:3.93,5.12,14.06,21.1,6.77,2.55,4.42,1.91,5.12,0.0
2024-11-22 15:56:32,534.0,1.02,4.04,11.9,1:3.98,5.23,12.5,21.1,6.8,2.54,4.41,1.91,5.14,0.0
2024-11-22 15:56:41,593.0,1.02,4.05,11.8,1:3.97,5.2,13.47,21.1,6.79,2.54,4.4,1.92,5.14,0.0
2024-11-22 15:56:49,625.0,1.02,4.05,11.8,1:3.98,5.11,14.08,21.1,6.78,2.53,4.39,1.91,5.13,0.0
2024-11-22 15:56:58,536.0,1.02,4.05,11.8,1:3.96,4.95,12.52,21.1,6.81,2.53,4.38,1.91,5.15,0.0
2024-11-22 15:57:07,605.0,1.03,4.04,11.8,1:3.93,5.21,13.73,21.1,6.8,2.52,4.38,1.92,5.14,0.0
2024-11-22 15:57:15,622.0,1.03,4.05,11.8,1:3.95,5.21,14.09,21.1,6.78,2.52,4.37,1.92,5.13,0.0
2024-11-22 15:57:24,545.0,1.03,4.04,11.8,1:3.94,5.24,12.68,21.1,6.8,2.51,4.36,1.93,5.15,0.0
2024-11-22 15:57:32,578.0,1.02,4.04,11.9,1:3.95,5.14,13.28,21.1,6.8,2.51,4.35,1.92,5.15,0.0
2024-11-22 15:57:40,651.0,1.03,4.04,11.8,1:3.93,5.04,14.48,21.1,6.8,2.51,4.35,1.92,5.14,0.0
2024-11-22 15:57:49,528.0,1.02,4.04,11.9,1:3.95,4.96,12.5,21.1,6.83,2.5,4.34,1.92,5.17,0.0
2024-11-22 15:57:57,603.0,1.02,4.04,11.9,1:3.95,5.15,13.78,21.1,6.82,2.5,4.33,1.92,5.16,0.0
2024-11-22 15:58:06,643.0,1.02,4.04,11.8,1:3.95,5.24,14.49,21.1,6.82,2.49,4.32,1.93,5.16,0.0
2024-11-22 15:58:15,672.0,1.02,4.04,11.9,1:3.97,5.03,15.04,21.1,6.83,2.49,4.32,1.92,5.17,0.0
2024-11-22 15:58:23,548.0,1.03,4.04,11.8,1:3.93,4.94,12.83,21.1,6.85,2.48,4.31,1.93,5.18,0.0
2024-11-22 15:58:33,602.0,1.03,4.04,11.8,1:3.92,5.11,13.7,21.1,6.83,2.48,4.3,1.92,5.17,0.0
2024-11-22 15:58:41,687.0,1.03,4.04,11.8,1:3.94,5.04,15.14,21.1,6.86,2.48,4.29,1.92,5.2,0.0
2024-11-22 15:58:50,623.0,1.02,4.04,11.9,1:3.95,5.13,13.96,21.1,6.85,2.47,4.29,1.92,5.19,0.0
2024-11-22 15:58:59,623.0,1.02,4.04,11.9,1:3.97,5.09,13.93,21.1,6.84,2.47,4.28,1.92,5.18,0.0
2024-11-22 15:59:07,576.0,1.02,4.04,11.9,1:3.95,5.12,13.19,21.1,6.84,2.46,4.27,1.91,5.18,0.0
2024-11-22 15:59:16,594.0,1.02,4.04,11.9,1:3.95,5.06,13.48,21.1,6.83,2.46,4.27,1.91,5.17,0.0
2024-11-22 15:59:25,642.0,1.02,4.04,11.9,1:3.96,5.16,14.41,21.1,6.82,2.45,4.26,1.91,5.17,0.0
2024-11-22 15:59:33,663.0,1.02,4.04,11.9,1:3.95,5.14,14.71,21.1,6.83,2.45,4.25,1.91,5.17,0.0
2024-11-22 15:59:42,632.0,1.01,4.04,11.9,1:3.98,5.11,14.22,21.1,6.82,2.45,4.24,1.9,5.16,0.0
2024-11-22 15:59:51,595.0,1.02,4.04,11.9,1:3.95,5.01,13.5,21.1,6.81,2.44,4.24,1.9,5.16,0.0
2024-11-22 16:00:00,539.0,1.03,4.04,11.8,1:3.93,5.18,12.52,21.1,6.83,2.44,4.23,1.9,5.18,0.0
2024-11-22 16:00:08,647.0,1.02,4.04,11.9,1:3.96,5.15,14.57,21.1,6.83,2.43,4.22,1.9,5.18,0.0
2024-11-22 16:00:17,560.0,1.02,4.04,11.9,1:3.96,5.18,13.0,21.1,6.84,2.43,4.22,1.9,5.18,0.0
2024-11-22 16:00:25,646.0,1.02,4.04,11.9,1:3.95,5.2,14.47,21.1,6.83,2.43,4.21,1.9,5.18,0.0
2024-11-22 16:00:34,555.0,1.02,4.04,11.9,1:3.94,5.25,13.05,21.1,6.84,2.42,4.2,1.91,5.18,0.0
2024-11-22 16:00:43,667.0,1.03,4.04,11.8,1:3.92,5.16,14.83,21.1,6.85,2.42,4.2,1.91,5.19,0.0
2024-11-22 16:00:52,636.0,1.02,4.04,11.9,1:3.97,5.14,14.44,21.1,6.85,2.41,4.19,1.9,5.19,0.0
2024-11-22 16:01:00,662.0,1.02,4.04,11.9,1:3.96,5.27,14.86,21.1,6.85,2.41,4.18,1.91,5.2,0.0
2024-11-22 16:01:09,605.0,1.02,4.04,11.9,1:3.97,5.18,13.73,21.1,6.84,2.41,4.17,1.91,5.19,0.0
2024-11-22 16:01:18,588.0,1.03,4.04,11.8,1:3.92,5.09,13.47,21.1,6.83,2.4,4.17,1.91,5.18,0.0
2024-11-22 16:01:26,578.0,1.01,4.04,11.9,1:3.99,5.18,13.32,21.1,6.83,2.4,4.16,1.91,5.18,0.0
2024-11-22 16:01:35,523.0,1.03,4.04,11.8,1:3.92,5.18,12.43,21.1,6.87,2.4,4.16,1.91,5.2,0.0
2024-11-22 16:01:43,649.0,1.02,4.04,11.9,1:3.96,5.13,14.57,21.1,6.87,2.39,4.15,1.91,5.2,0.0
2024-11-22 16:01:52,563.0,1.02,4.04,11.9,1:3.95,5.13,13.16,21.1,6.87,2.39,4.14,1.9,5.2,0.0
2024-11-22 16:02:00,630.0,1.02,4.04,11.9,1:3.96,5.12,14.14,21.1,6.86,2.38,4.13,1.9,5.19,0.0
2024-11-22 16:02:09,626.0,1.02,4.04,11.9,1:3.97,5.28,14.09,21.1,6.85,2.38,4.13,1.91,5.19,0.0
2024-11-22 16:02:17,610.0,1.02,4.04,11.9,1:3.95,5.14,13.84,21.1,6.84,2.38,4.12,1.91,5.18,0.0
2024-11-22 16:02:26,611.0,1.03,4.04,11.8,1:3.92,5.17,13.91,21.1,6.83,2.37,4.12,1.91,5.17,0.0
2024-11-22 16:02:35,619.0,1.02,4.01,11.9,1:3.94,5.11,13.97,21.1,6.82,2.37,4.11,1.9,5.16,0.0
2024-11-22 16:02:43,606.0,1.02,4.05,11.8,1:3.98,5.19,13.68,21.1,6.81,2.37,4.1,1.9,5.15,0.0
2024-11-22 16:02:52,660.0,1.02,4.04,11.9,1:3.95,5.05,14.71,21.1,6.81,2.36,4.1,1.9,5.16,0.0
2024-11-22 16:03:00,588.0,1.01,4.04,11.9,1:3.99,5.12,13.48,21.1,6.8,2.36,4.09,1.9,5.15,0.0
2024-11-22 16:03:08,632.0,1.03,4.04,11.8,1:3.92,5.24,14.17,21.1,6.8,2.35,4.08,1.9,5.15,0.0
2024-11-22 16:03:17,622.0,1.01,4.02,11.9,1:3.97,4.99,14.12,21.1,6.79,2.35,4.08,1.9,5.14,0.0
2024-11-22 16:03:25,664.0,1.03,4.04,11.8,1:3.91,5.16,14.78,21.1,6.79,2.35,4.07,1.9,5.14,0.0
2024-11-22 16:03:34,511.0,1.03,4.02,11.9,1:3.90,5.11,12.29,21.1,6.84,2.34,4.07,1.9,5.17,0.0
2024-11-22 16:03:43,546.0,1.02,4.04,11.9,1:3.94,5.13,12.78,21.1,6.86,2.34,4.06,1.9,5.18,0.0
2024-11-22 16:03:51,574.0,1.01,4.04,11.9,1:3.99,5.06,13.14,21.1,6.86,2.34,4.05,1.89,5.18,0.0
2024-11-22 16:04:00,611.0,1.02,4.04,11.9,1:3.95,5.22,13.92,21.1,6.85,2.33,4.05,1.9,5.18,0.0
2024-11-22 16:04:08,587.0,1.02,4.04,11.9,1:3.96,5.1,13.47,21.1,6.84,2.33,4.04,1.89,5.17,0.0
2024-11-22 16:04:17,629.0,1.02,4.04,11.9,1:3.97,5.08,14.22,21.1,6.83,2.33,4.04,1.89,5.16,0.0
2024-11-22 16:04:26,655.0,1.02,4.04,11.9,1:3.96,5.15,14.65,21.1,6.83,2.32,4.03,1.89,5.17,0.0
2024-11-22 16:04:34,626.0,1.03,4.04,11.9,1:3.93,5.0,14.16,21.1,6.82,2.32,4.02,1.89,5.16,0.0
2024-11-22 16:04:43,640.0,1.02,4.05,11.8,1:3.96,5.2,14.27,21.1,6.82,2.32,4.02,1.89,5.16,0.0
2024-11-22 16:04:51,611.0,1.02,4.04,11.9,1:3.97,5.04,13.8,21.1,6.81,2.31,4.01,1.89,5.15,0.0
2024-11-22 16:05:00,671.0,1.01,4.05,11.8,1:3.99,5.18,14.98,21.1,6.82,2.31,4.01,1.89,5.16,0.0
2024-11-22 16:05:09,664.0,1.03,4.04,11.8,1:3.90,5.21,14.75,21.1,6.83,2.31,4.0,1.89,5.16,0.0
2024-11-22 16:05:17,496.0,1.03,4.04,11.8,1:3.90,5.24,12.05,21.1,6.89,2.3,4.0,1.89,5.21,0.0
2024-11-22 16:05:26,676.0,1.02,4.04,11.9,1:3.96,5.31,14.96,21.1,6.91,2.3,3.99,1.9,5.22,0.0
2024-11-22 16:05:35,622.0,1.03,4.03,11.9,1:3.93,5.17,14.09,21.1,6.9,2.3,3.98,1.9,5.21,0.0
2024-11-22 16:05:43,588.0,1.03,4.04,11.8,1:3.93,5.15,13.42,21.1,6.89,2.29,3.98,1.9,5.2,0.0
2024-11-22 16:05:51,670.0,1.01,4.04,11.9,1:3.98,5.13,14.94,21.1,6.9,2.29,3.97,1.9,5.21,0.0
2024-11-22 16:06:00,553.0,1.02,4.05,11.8,1:3.96,5.14,12.94,21.1,6.91,2.29,3.97,1.9,5.22,0.0
2024-11-22 16:06:08,631.0,1.03,4.04,11.8,1:3.92,5.26,14.24,21.1,6.9,2.28,3.96,1.9,5.21,0.0
2024-11-22 16:06:17,646.0,1.03,4.01,11.9,1:3.91,5.23,14.46,21.1,6.9,2.28,3.96,1.91,5.21,0.0
2024-11-22 16:06:25,631.0,1.02,4.03,11.9,1:3.93,5.21,14.15,21.1,6.89,2.28,3.95,1.91,5.21,0.0
2024-11-22 16:06:34,607.0,1.02,4.04,11.9,1:3.96,5.07,13.83,21.1,6.88,2.27,3.94,1.9,5.2,0.0
2024-11-22 16:06:42,595.0,1.03,4.04,11.8,1:3.92,5.18,13.43,21.1,6.87,2.27,3.94,1.9,5.19,0.0
2024-11-22 16:06:51,489.0,1.03,4.04,11.8,1:3.93,5.03,11.93,21.1,6.95,2.27,3.93,1.9,5.24,0.0
2024-11-22 16:06:59,620.0,1.02,4.04,11.9,1:3.96,5.1,13.93,21.1,6.94,2.26,3.93,1.9,5.23,0.0
2024-11-22 16:07:08,616.0,1.02,4.04,11.8,1:3.94,5.06,14.01,21.1,6.93,2.26,3.92,1.9,5.22,0.0
2024-11-22 16:07:16,595.0,1.03,4.01,11.9,1:3.89,5.11,13.65,21.1,6.92,2.26,3.92,1.89,5.22,0.0
2024-11-22 16:07:25,656.0,1.03,4.05,11.8,1:3.92,5.19,14.64,21.1,6.92,2.25,3.91,1.89,5.22,0.0
2024-11-22 16:07:34,650.0,1.01,4.04,11.9,1:4.01,5.2,14.56,21.1,6.92,2.25,3.91,1.89,5.22,0.0
2024-11-22 16:07:43,612.0,1.01,4.04,11.9,1:3.98,5.13,13.81,21.1,6.91,2.25,3.9,1.89,5.21,0.0
2024-11-22 16:07:52,607.0,1.02,4.04,11.9,1:3.96,5.17,13.69,21.1,6.9,2.24,3.9,1.89,5.2,0.0
2024-11-22 16:08:00,586.0,1.01,4.04,11.9,1:3.98,5.19,13.58,21.1,6.89,2.24,3.89,1.89,5.2,0.0
2024-11-22 16:08:09,584.0,1.02,4.04,11.9,1:3.96,5.13,13.34,21.1,6.89,2.24,3.89,1.89,5.19,0.0
2024-11-22 16:08:18,481.0,0.99,4.04,11.9,1:4.08,5.15,11.86,21.1,6.97,2.23,3.88,1.89,5.24,0.0
2024-11-22 16:08:26,574.0,1.01,4.04,11.9,1:3.99,4.96,13.24,21.1,6.97,2.23,3.88,1.89,5.24,0.0
2024-11-22 16:08:34,573.0,1.01,4.04,11.9,1:4.00,5.22,13.29,21.1,6.97,2.23,3.87,1.89,5.24,0.0
2024-11-22 16:08:43,603.0,1.02,4.04,11.9,1:3.96,5.18,13.73,21.1,6.96,2.23,3.87,1.89,5.23,0.0
2024-11-22 16:08:51,642.0,1.01,4.04,11.9,1:3.98,5.22,14.37,21.1,6.95,2.22,3.86,1.89,5.23,0.0
2024-11-22 16:09:00,631.0,1.02,4.04,11.9,1:3.94,5.18,14.24,21.1,6.94,2.22,3.86,1.89,5.22,0.0
2024-11-22 16:09:08,602.0,1.03,4.04,11.8,1:3.93,5.12,13.54,21.1,6.94,2.22,3.85,1.89,5.22,0.0
2024-11-22 16:09:17,559.0,1.03,4.04,11.8,1:3.92,5.13,12.99,21.1,6.94,2.21,3.85,1.89,5.22,0.0
2024-11-22 16:09:26,575.0,1.02,4.04,11.9,1:3.95,5.15,13.27,21.1,6.94,2.21,3.84,1.89,5.22,0.0
2024-11-22 16:09:34,590.0,1.02,4.04,11.9,1:3.98,5.15,13.59,21.1,6.93,2.21,3.84,1.88,5.21,0.0
2024-11-22 16:09:43,659.0,1.02,4.06,11.8,1:3.97,5.04,14.65,21.1,6.93,2.2,3.83,1.88,5.21,0.0
2024-11-22 16:09:51,545.0,1.02,4.04,11.9,1:3.95,5.27,12.77,21.1,6.95,2.2,3.83,1.89,5.22,0.0
2024-11-22 16:10:00,594.0,1.03,4.04,11.8,1:3.92,5.21,13.65,21.1,6.94,2.2,3.82,1.89,5.21,0.0
2024-11-22 16:10:09,693.0,1.03,4.05,11.8,1:3.94,5.29,15.38,21.1,6.96,2.2,3.82,1.9,5.24,0.0
2024-11-22 16:10:17,641.0,1.03,4.01,11.9,1:3.90,5.16,14.34,21.1,6.96,2.19,3.81,1.9,5.24,0.0
2024-11-22 16:10:26,589.0,1.03,4.04,11.8,1:3.92,5.18,13.51,21.1,6.95,2.19,3.81,1.89,5.23,0.0
2024-11-22 16:10:35,563.0,1.01,4.04,11.9,1:3.99,5.23,12.95,21.1,6.96,2.19,3.8,1.9,5.23,0.0
2024-11-22 16:10:43,621.0,1.02,4.04,11.9,1:3.95,4.99,14.09,21.1,6.95,2.18,3.8,1.9,5.23,0.0
2024-11-22 16:10:51,565.0,1.02,4.04,11.9,1:3.95,5.17,13.08,21.1,6.95,2.18,3.79,1.9,5.23,0.0
2024-11-22 16:11:00,588.0,1.02,4.05,11.8,1:3.96,5.17,13.49,21.1,6.94,2.18,3.79,1.9,5.22,0.0
2024-11-22 16:11:08,605.0,1.03,4.04,11.8,1:3.92,5.14,13.74,21.1,6.93,2.18,3.78,1.89,5.22,0.0
2024-11-22 16:11:17,566.0,1.02,4.04,11.9,1:3.96,5.05,13.07,21.1,6.93,2.17,3.78,1.89,5.22,0.0
2024-11-22 16:11:26,671.0,1.02,4.04,11.9,1:3.95,5.09,14.96,21.1,6.94,2.17,3.77,1.89,5.23,0.0
2024-11-22 16:11:35,657.0,1.02,4.05,11.8,1:3.97,5.1,14.77,21.1,6.94,2.17,3.77,1.89,5.23,0.0
2024-11-22 16:11:44,593.0,1.02,4.04,11.9,1:3.97,5.07,13.64,21.1,6.94,2.16,3.76,1.88,5.22,0.0
2024-11-22 16:11:52,574.0,1.03,4.04,11.8,1:3.92,5.25,13.15,21.1,6.93,2.16,3.76,1.89,5.22,0.0
2024-11-22 16:12:01,720.0,1.02,4.04,11.9,1:3.96,5.21,15.81,21.1,6.99,2.16,3.75,1.89,5.27,0.0
2024-11-22 16:12:10,626.0,1.02,4.04,11.9,1:3.96,5.16,13.98,21.1,6.98,2.16,3.75,1.89,5.26,0.0
2024-11-22 16:12:19,582.0,1.02,4.03,11.9,1:3.93,5.22,13.5,21.1,6.97,2.15,3.74,1.89,5.26,0.0
2024-11-22 16:12:27,613.0,1.05,4.03,11.8,1:3.85,5.05,13.85,21.1,6.97,2.15,3.74,1.89,5.25,0.0
2024-11-22 16:12:36,629.0,1.02,4.04,11.9,1:3.97,5.14,14.1,21.1,6.96,2.15,3.74,1.88,5.24,0.0
2024-11-22 16:12:44,535.0,1.03,4.04,11.8,1:3.94,5.15,12.6,21.1,6.98,2.15,3.73,1.88,5.26,0.0
2024-11-22 16:12:53,615.0,1.03,4.04,11.8,1:3.92,5.11,13.93,21.1,6.97,2.14,3.73,1.88,5.25,0.0
2024-11-22 16:13:02,573.0,1.02,4.04,11.9,1:3.96,5.09,13.29,21.1,6.97,2.14,3.72,1.88,5.25,0.0
2024-11-22 16:13:10,635.0,1.02,4.04,11.9,1:3.95,5.3,14.24,21.1,6.96,2.14,3.72,1.89,5.24,0.0
2024-11-22 16:13:19,681.0,1.02,4.04,11.9,1:3.94,5.29,15.07,21.1,6.98,2.14,3.71,1.89,5.25,0.0
2024-11-22 16:13:27,585.0,1.02,4.04,11.9,1:3.96,5.13,13.45,21.1,6.97,2.13,3.71,1.89,5.25,0.0
2024-11-22 16:13:36,579.0,1.02,4.05,11.8,1:3.96,5.04,13.42,21.1,6.97,2.13,3.7,1.89,5.25,0.0
